event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
10202959,true,2005-08-13 08:59:00.000,31.86866048,-25.053361,"0","32.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202960,true,2005-08-13 08:59:00.000,31.86866048,-25.053361,"0","32.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202961,true,2005-08-13 09:59:00.000,31.86857096,-25.05336914,"0","35.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202962,true,2005-08-13 09:59:00.000,31.86857096,-25.05336914,"0","35.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202963,true,2005-08-13 10:59:00.000,31.86859945,-25.05325928,"0","36.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202964,true,2005-08-13 10:59:00.000,31.86859945,-25.05325928,"0","36.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202965,true,2005-08-13 11:59:00.000,31.86860962,-25.05329997,"0","37.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202966,true,2005-08-13 11:59:00.000,31.86860962,-25.05329997,"0","37.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202967,true,2005-08-13 12:59:00.000,31.8685201,-25.05348918,"0","37.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202968,true,2005-08-13 13:58:00.000,31.86853027,-25.05516968,"0","35.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202969,true,2005-08-13 13:58:00.000,31.86853027,-25.05516968,"0","35.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202970,true,2005-08-13 14:59:00.000,31.87018026,-25.05700073,"0","33.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202971,true,2005-08-13 15:59:00.000,31.87108968,-25.05934041,"0","31",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202972,true,2005-08-13 15:59:00.000,31.87108968,-25.05934041,"0","31",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202973,true,2005-08-13 16:59:00.000,31.87060954,-25.0603007,"0","27.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202974,true,2005-08-13 17:59:00.000,31.87047933,-25.06208903,"0","26.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202975,true,2005-08-13 18:58:00.000,31.87064006,-25.0626709,"0","24.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202976,true,2005-08-13 18:58:00.000,31.87064006,-25.0626709,"0","24.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202977,true,2005-08-13 19:59:00.000,31.86378988,-25.0713501,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202978,true,2005-08-13 20:58:00.000,31.86410929,-25.07014974,"0","19.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202979,true,2005-08-13 20:58:00.000,31.86410929,-25.07014974,"0","19.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202980,true,2005-08-13 21:02:00.000,31.86409098,-25.06988932,"0","20.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202981,true,2005-08-13 21:02:00.000,31.86409098,-25.06988932,"0","20.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202982,true,2005-08-13 21:58:00.000,31.86373901,-25.06722005,"0","20.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202983,true,2005-08-13 21:58:00.000,31.86373901,-25.06722005,"0","20.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202984,true,2005-08-13 22:58:00.000,31.8631307,-25.06552938,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202985,true,2005-08-13 22:58:00.000,31.8631307,-25.06552938,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202986,true,2005-08-13 23:59:00.000,31.86363932,-25.06435954,"0","20.9",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202987,true,2005-08-13 23:59:00.000,31.86363932,-25.06435954,"0","20.9",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202988,true,2005-08-14 00:58:00.000,31.86284993,-25.06161906,"0","17.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202989,true,2005-08-14 01:59:00.000,31.86190999,-25.059729,"0","20.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202990,true,2005-08-14 01:59:00.000,31.86190999,-25.059729,"0","20.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202991,true,2005-08-14 02:04:00.000,31.8618693,-25.05964966,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202992,true,2005-08-14 02:04:00.000,31.8618693,-25.05964966,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202993,true,2005-08-14 02:58:00.000,31.86208089,-25.059611,"0","20.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202994,true,2005-08-14 02:58:00.000,31.86208089,-25.059611,"0","20.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202995,true,2005-08-14 03:59:00.000,31.86198934,-25.05953979,"0","18.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202996,true,2005-08-14 03:59:00.000,31.86198934,-25.05953979,"0","18.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10201462,true,2005-08-14 04:58:00.000,31.86203003,-25.05968018,"0","20.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202997,true,2005-08-14 04:58:00.000,31.86203003,-25.05968018,"0","20.6",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202998,true,2005-08-14 05:58:00.000,31.86192017,-25.05871989,"0","24",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10202999,true,2005-08-14 06:58:00.000,31.85687052,-25.05820923,"0","27.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203000,true,2005-08-14 07:59:00.000,31.85730998,-25.05772095,"0","34.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203001,true,2005-08-14 08:58:00.000,31.85686035,-25.05826009,"0","36.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203002,true,2005-08-14 08:58:00.000,31.85686035,-25.05826009,"0","36.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203003,true,2005-08-14 09:58:00.000,31.85704956,-25.05826009,"0","35.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203004,true,2005-08-14 10:58:00.000,31.85689087,-25.05831909,"0","37.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203005,true,2005-08-14 11:58:00.000,31.85701904,-25.0582194,"0","38.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203006,true,2005-08-14 12:58:00.000,31.85706991,-25.05823975,"0","39.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203007,true,2005-08-14 13:58:00.000,31.85416056,-25.06010946,"0","37.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203008,true,2005-08-14 13:58:00.000,31.85416056,-25.06010946,"0","37.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203009,true,2005-08-14 14:59:00.000,31.8468099,-25.06909993,"0","34.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203010,true,2005-08-14 15:58:00.000,31.85175985,-25.05883993,"0","31.4",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203011,true,2005-08-14 16:58:00.000,31.8526001,-25.05280965,"0","29.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203012,true,2005-08-14 17:58:00.000,31.8542806,-25.04742025,"0","27.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203013,true,2005-08-14 18:58:00.000,31.85593058,-25.04251912,"0","26.9",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203014,true,2005-08-14 18:58:00.000,31.85593058,-25.04251912,"0","26.9",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203015,true,2005-08-14 19:58:00.000,31.8571696,-25.03894043,"0","27.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203016,true,2005-08-14 19:58:00.000,31.8571696,-25.03894043,"0","27.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203017,true,2005-08-14 20:58:00.000,31.85763957,-25.03720093,"0","25.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203018,true,2005-08-14 20:58:00.000,31.85763957,-25.03720093,"0","25.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203019,true,2005-08-14 21:58:00.000,31.85749919,-25.03713989,"0","24",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203020,true,2005-08-14 21:58:00.000,31.85749919,-25.03713989,"0","24",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203021,true,2005-08-14 22:58:00.000,31.85635986,-25.03405965,"0","24",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203022,true,2005-08-14 22:58:00.000,31.85635986,-25.03405965,"0","24",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203023,true,2005-08-14 23:58:00.000,31.8564799,-25.03287964,"0","23.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203024,true,2005-08-14 23:58:00.000,31.8564799,-25.03287964,"0","23.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203025,true,2005-08-15 00:58:00.000,31.85622965,-25.03281047,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203026,true,2005-08-15 00:58:00.000,31.85622965,-25.03281047,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203027,true,2005-08-15 01:58:00.000,31.85679932,-25.03249919,"0","22.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203028,true,2005-08-15 01:58:00.000,31.85679932,-25.03249919,"0","22.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203029,true,2005-08-15 02:58:00.000,31.85678914,-25.03251953,"0","22.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203030,true,2005-08-15 02:58:00.000,31.85678914,-25.03251953,"0","22.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203031,true,2005-08-15 03:58:00.000,31.85686035,-25.03257039,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203032,true,2005-08-15 03:58:00.000,31.85686035,-25.03257039,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203033,true,2005-08-15 04:58:00.000,31.85620931,-25.02053019,"0","22.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203034,true,2005-08-15 04:58:00.000,31.85620931,-25.02053019,"0","22.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203035,true,2005-08-15 05:58:00.000,31.86078084,-25.00710042,"0","25.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203036,true,2005-08-15 06:58:00.000,31.85971069,-25.00447998,"0","32.9",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203037,true,2005-08-15 07:58:00.000,31.85958049,-25.00439046,"0","33.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203038,true,2005-08-15 08:58:00.000,31.85972087,-25.00438029,"0","34.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203039,true,2005-08-15 09:58:00.000,31.85982056,-25.00430908,"0","37",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203040,true,2005-08-15 10:59:00.000,31.85954997,-25.00435994,"0","40",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203041,true,2005-08-15 11:58:00.000,31.85914917,-25.00426025,"0","38.9",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203042,true,2005-08-15 12:58:00.000,31.859729,-25.00465902,"0","37",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203043,true,2005-08-15 13:58:00.000,31.86003011,-25.00441081,"0","36.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203044,true,2005-08-15 14:58:00.000,31.86092936,-25.00301921,"0","34.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203045,true,2005-08-15 15:58:00.000,31.86131999,-25.00524089,"0","30.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203046,true,2005-08-15 16:58:00.000,31.86172078,-25.00552979,"0","26.9",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203047,true,2005-08-15 17:58:00.000,31.8617391,-25.0055603,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203048,true,2005-08-15 17:58:00.000,31.8617391,-25.0055603,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203049,true,2005-08-15 18:58:00.000,31.86178996,-25.00565999,"0","20.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203050,true,2005-08-15 19:58:00.000,31.86200968,-25.00819906,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203051,true,2005-08-15 19:58:00.000,31.86200968,-25.00819906,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203052,true,2005-08-15 20:58:00.000,31.86183065,-25.0088501,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203053,true,2005-08-15 21:58:00.000,31.86147054,-25.00879924,"0","22.1",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203054,true,2005-08-15 22:58:00.000,31.86071981,-25.00948079,"0","22.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203055,true,2005-08-15 22:58:00.000,31.86071981,-25.00948079,"0","22.5",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203056,true,2005-08-15 23:58:00.000,31.8607605,-25.00960083,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203057,true,2005-08-15 23:58:00.000,31.8607605,-25.00960083,"0","22.8",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203058,true,2005-08-16 00:58:00.000,31.86085002,-25.01018066,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203059,true,2005-08-16 00:58:00.000,31.86085002,-25.01018066,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203060,true,2005-08-16 01:58:00.000,31.86079102,-25.01017049,"0","21.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203061,true,2005-08-16 01:58:00.000,31.86079102,-25.01017049,"0","21.3",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203062,true,2005-08-16 02:58:00.000,31.86086019,-25.01017049,"0","20.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203063,true,2005-08-16 02:58:00.000,31.86086019,-25.01017049,"0","20.2",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203064,true,2005-08-16 03:58:00.000,31.86101074,-25.01011963,"0","20.9",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203065,true,2005-08-16 03:58:00.000,31.86101074,-25.01011963,"0","20.9",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203066,true,2005-08-16 04:58:00.000,31.85634969,-25.02246908,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
10203067,true,2005-08-16 04:58:00.000,31.85634969,-25.02246908,"0","21.7",,"gps","Syncerus caffer","#1764829","Mvubu","Kruger African Buffalo, GPS tracking, South Africa"
